Respondent_ID,Q1_Age_Group,Q2_Gender,Q3_Employment,Q4_Income,Q5_Pet_Type,Q5b_Ownership_Duration,Q6_Boarding_Frequency,Q7_Boarding_Reason,Q8_Kennel,Q8_Home_Sitter,Q8_App,Q8_Vet_Clinic,Q8_Family_Friends,Q8_Never_Used,Q9_Monthly_Pet_Spend_USD,Q10_Attachment_1,Q10_Attachment_2,Q10_Attachment_3,Q10_Attachment_4,Q10_Attachment_5,Q11_Urgency,Q12_Satisfaction_1,Q12_Satisfaction_2,Q12_Satisfaction_3,Q12_Satisfaction_4,Q13_Concern_Safety,Q13_Concern_Feeding,Q13_Concern_No_Updates,Q13_Concern_Caretaker_Exp,Q13_Concern_Hygiene,Q13_Concern_Pet_Emotion,Q13_Concern_Emergency,Q13_Concern_Trust,Q14_Budget_Live_Video,Q14_Budget_Verified_Profiles,Q14_Budget_Messaging,Q14_Budget_CCTV,Q14_Budget_Custom_Care,Q14_Budget_Health_Log,Q14_Budget_Emergency_Coord,Q14_Budget_Grooming,Q15_Care_Preference,Q16_Trust_1,Q16_Trust_2,Q16_Trust_3,Q16_Trust_4,Q17_Competitive_Awareness,Q18_Switching_Threshold,Q19_PSM_TooChеap_USD,Q19_PSM_GoodValue_USD,Q19_PSM_GettingExpensive_USD,Q19_PSM_TooExpensive_USD,Q20_Payment_Model,Q21_Attitude_1,Q21_Attitude_2,Q21_Attitude_3,Q22_Norm_1,Q22_Norm_2,Q22_Norm_3,Q23_Control_1,Q23_Control_2,Q23_Control_3,Q24_Adoption_Barrier,Q25_Adoption_Intent,Cluster_Label,Is_Outlier,Derived_Attachment_Index,Derived_Concern_Index,Derived_Trust_Index,Derived_TPB_Attitude_Score,Derived_TPB_Norm_Score,Derived_TPB_Control_Score,Derived_TPB_Composite,Derived_Satisfaction_Index,Derived_PSM_WTP_Midpoint
R1827,30-39,Female,Full-time,USD 10000-19999,Dog,4-7 years,Frequently (5-10/yr),Long working hours,1,0,1,0,1,0,223,4,3,4,5,4,Maybe - possible,4,4,4,3,4,4,4,4,3,3,3,4,1,2,3,0,3,2,1,3,Home-based caretaker,4,4,4,4,Not aware,Noticeably better,11,30,63,104,Monthly subscription,4,4,4,4,3,4,4,4,4,Unknown caretaker trust,Yes,Convenience-Driven Casual Owner,No,4.0,3.62,4.0,4.0,3.67,4.0,3.89,3.75,46.5
R1828,30-39,Male,Student,USD 10000-19999,Cat,4-7 years,Never,Medical/family emergency,0,0,0,1,0,0,212,4,3,4,4,4,No - no near-term need,4,2,4,4,4,4,3,4,3,3,4,3,2,6,1,1,0,0,5,0,Professional facility,2,3,3,4,Yes - aware and used,Significantly better,5,23,49,66,Pay-per-booking,3,2,2,3,3,3,3,4,3,Limited local availability,Maybe,Trust-Sceptical Non-Adopter,No,3.8,3.5,3.0,2.33,3.0,3.33,2.89,3.5,36.0
R1829,30-39,Male,Self-employed,USD 2000-4999,Dog,7+ years,Occasionally (2-4/yr),Work travel,1,0,1,0,1,0,254,4,3,5,4,4,Maybe - possible,3,3,3,4,5,4,4,4,3,4,5,5,3,4,1,0,2,1,4,0,Home-based caretaker,4,5,4,4,Not aware,Noticeably better,37,43,65,119,Pay-per-booking,4,4,4,4,5,4,4,4,5,Limited local availability,Yes,Busy Working Professional,No,4.0,4.25,4.25,4.0,4.33,4.33,4.22,3.25,54.0
R1830,40-49,Male,Full-time,USD 5000-9999,Dog,1-3 years,Rarely (≤1/yr),Personal holiday,1,0,0,0,0,0,193,3,4,3,5,4,Maybe - possible,3,3,4,3,4,4,4,3,4,3,4,2,4,4,1,0,1,1,4,0,Hybrid,2,3,3,3,Heard of but not used,Would not switch,8,28,55,65,Pay-per-booking,2,2,2,3,3,3,4,2,3,Data privacy concern,No,Trust-Sceptical Non-Adopter,No,3.8,3.5,2.75,2.0,3.0,3.0,2.67,3.25,41.5
R1831,30-39,Male,Full-time,USD 5000-9999,Dog,7+ years,Frequently (5-10/yr),Work travel,0,1,1,0,0,0,300,4,3,5,3,5,Maybe - possible,3,3,3,2,5,5,4,5,4,4,4,4,0,3,2,1,5,3,1,0,Home-based caretaker,4,5,3,3,Not aware,Marginally better,28,42,57,110,Freemium,4,4,5,4,5,4,5,4,4,Data privacy concern,No,Busy Working Professional,No,4.0,4.38,3.75,4.33,4.33,4.33,4.33,2.75,49.5
R1832,22-29,Male,Part-time,USD 5000-9999,Rabbit/small mammal,7+ years,Never,Work travel,0,0,0,1,0,0,69,4,3,4,4,3,Maybe - possible,3,4,3,3,3,4,4,3,3,3,3,4,0,11,0,0,2,1,1,0,Professional facility,2,3,2,3,Yes - aware and used,Would not switch,14,33,47,106,Freemium,3,3,2,3,2,2,4,3,4,Inconsistent quality,No,Trust-Sceptical Non-Adopter,No,3.6,3.38,2.5,2.67,2.33,3.67,2.89,3.25,40.0
R1833,40-49,Male,Full-time,USD 20000+,Other,1-3 years,Frequently (5-10/yr),Work travel,1,1,0,0,0,0,176,3,3,4,4,3,Maybe - possible,3,4,3,3,4,3,4,3,3,4,3,4,1,3,1,0,3,1,5,1,Home-based caretaker,4,3,4,4,Yes - aware and used,Significantly better,24,38,57,97,Annual membership,4,4,5,4,4,3,4,4,4,Unknown caretaker trust,Yes,Convenience-Driven Casual Owner,No,3.4,3.5,3.75,4.33,3.67,4.0,4.0,3.25,47.5
R1834,30-39,Male,Self-employed,USD 10000-19999,Cat,< 1 year,Occasionally (2-4/yr),Work travel,1,0,0,0,1,0,133,4,3,3,5,3,Maybe - possible,4,4,4,4,4,3,3,3,4,4,2,4,0,0,2,0,3,2,1,7,No preference,4,4,3,4,Not aware,Noticeably better,11,17,31,78,Monthly subscription,3,3,3,3,4,2,3,3,4,Unknown caretaker trust,Maybe,Budget-Sensitive Occasional User,No,3.6,3.38,3.75,3.0,3.0,3.33,3.11,4.0,24.0
R1835,30-39,Male,Full-time,USD 5000-9999,Dog,4-7 years,Frequently (5-10/yr),Personal holiday,0,1,0,0,1,0,379,5,4,3,4,3,Yes - confirmed,5,3,3,3,4,3,5,4,4,3,4,4,1,4,0,1,6,1,2,0,Hybrid,3,5,4,4,Heard of but not used,Noticeably better,27,46,66,79,Annual membership,5,4,5,4,4,4,5,5,5,Unknown caretaker trust,Maybe,Busy Working Professional,No,3.8,3.88,4.0,4.67,4.0,5.0,4.56,3.5,56.0
R1836,30-39,Female,Full-time,USD 20000+,Dog,7+ years,Very frequently (>10/yr),Personal holiday,0,1,0,0,0,0,246,4,4,3,5,4,Maybe - possible,3,3,4,3,5,4,4,4,4,4,4,5,1,5,6,0,1,1,1,0,No preference,4,4,4,3,Not aware,Noticeably better,34,48,74,103,Annual membership,4,4,5,4,4,4,5,5,5,Data privacy concern,Yes,Busy Working Professional,No,4.0,4.25,3.75,4.33,4.0,5.0,4.44,3.25,61.0
R1837,22-29,Female,Full-time,USD 20000+,Cat,7+ years,Frequently (5-10/yr),Work travel,1,1,0,1,0,0,494,5,5,5,4,4,No - no near-term need,3,3,3,3,5,4,5,4,4,5,5,5,1,1,7,2,3,1,0,0,Home-based caretaker,3,3,3,4,Heard of but not used,Noticeably better,42,54,69,109,Pay-per-booking,5,5,4,5,5,5,5,4,4,Unknown caretaker trust,Yes,Anxious Premium Pet Parent,No,4.6,4.62,3.25,4.67,5.0,4.33,4.67,3.0,61.5
R1838,22-29,Male,Full-time,USD 20000+,Reptile,4-7 years,Frequently (5-10/yr),Work travel,0,0,1,0,0,0,137,4,5,3,5,3,Yes - confirmed,4,3,3,2,4,4,4,5,4,4,4,5,2,1,7,1,1,1,2,0,Professional facility,4,5,4,5,Not aware,Noticeably better,37,51,84,105,Monthly subscription,4,5,4,4,4,5,5,4,5,Unknown caretaker trust,No,Busy Working Professional,No,4.0,4.25,4.5,4.33,4.33,4.67,4.44,3.0,67.5
R1839,50-59,Prefer not to say,Full-time,USD 10000-19999,Cat,4-7 years,Never,Personal holiday,1,1,0,0,1,1,219,3,3,3,4,3,Yes - confirmed,5,2,4,3,3,5,3,4,3,4,4,3,1,4,0,0,3,6,1,0,No preference,2,3,2,4,Not aware,Not applicable,9,26,36,70,Freemium,2,3,3,2,2,3,2,3,4,Unknown caretaker trust,No,Trust-Sceptical Non-Adopter,No,3.2,3.62,2.75,2.67,2.33,3.0,2.67,3.5,31.0
R1840,40-49,Female,Part-time,Below USD 2000,Bird,< 1 year,Occasionally (2-4/yr),Medical/family emergency,0,0,0,0,1,0,147,4,3,3,4,4,No - no near-term need,4,2,4,4,3,4,3,3,4,4,3,3,1,6,1,0,4,0,2,1,No preference,4,5,3,3,Heard of but not used,Significantly better,5,17,27,62,Corporate benefit,3,3,3,3,4,3,4,3,3,Unknown caretaker trust,Maybe,Budget-Sensitive Occasional User,No,3.6,3.38,3.75,3.0,3.33,3.33,3.22,3.5,22.0
R1841,30-39,Female,Full-time,USD 10000-19999,Dog,4-7 years,Frequently (5-10/yr),Personal holiday,0,0,1,1,0,0,355,4,5,4,4,5,Maybe - possible,3,1,3,3,4,5,4,5,4,5,4,5,4,7,0,1,1,1,1,0,Home-based caretaker,4,3,3,4,Heard of but not used,Marginally better,50,61,80,106,Monthly subscription,5,4,5,4,4,5,4,4,5,Price too high,Maybe,Anxious Premium Pet Parent,No,4.4,4.5,3.5,4.67,4.33,4.33,4.44,2.5,70.5
R1842,50-59,Prefer not to say,Full-time,USD 5000-9999,Dog,7+ years,Occasionally (2-4/yr),Work travel,0,0,1,0,1,0,314,4,5,3,4,4,Maybe - possible,3,3,3,2,4,4,5,4,3,3,4,4,3,3,1,2,2,4,0,0,Home-based caretaker,3,5,4,4,Heard of but not used,Marginally better,29,40,67,83,Monthly subscription,4,5,4,4,4,4,4,5,4,No significant barrier,No,Busy Working Professional,No,4.0,3.88,4.0,4.33,4.0,4.33,4.22,2.75,53.5
R1843,40-49,Male,Self-employed,USD 5000-9999,Cat,1-3 years,Frequently (5-10/yr),Personal holiday,0,1,1,0,1,0,251,4,3,4,4,4,Maybe - possible,4,3,4,3,3,4,3,3,4,3,2,3,5,1,2,0,1,4,2,0,Professional facility,5,3,4,5,Not aware,Noticeably better,33,39,67,96,Freemium,3,3,4,4,3,5,4,3,3,No significant barrier,Yes,Convenience-Driven Casual Owner,No,3.8,3.12,4.25,3.33,4.0,3.33,3.56,3.5,53.0
R1844,30-39,Male,Unemployed,USD 10000-19999,Cat,7+ years,Occasionally (2-4/yr),Medical/family emergency,0,0,1,1,1,0,177,4,2,4,5,3,No - no near-term need,4,3,5,4,4,3,2,4,4,4,3,4,0,0,2,0,6,1,2,4,Home-based caretaker,3,4,4,3,Yes - aware and used,Marginally better,34,39,62,105,Annual membership,4,4,4,4,4,4,4,4,4,Price too high,Yes,Convenience-Driven Casual Owner,No,3.6,3.5,3.5,4.0,4.0,4.0,4.0,4.0,50.5
R1845,30-39,Male,Full-time,Below USD 2000,Dog,4-7 years,Occasionally (2-4/yr),Personal holiday,1,1,1,0,1,0,174,4,3,4,3,3,Maybe - possible,3,3,4,4,4,4,4,4,4,4,3,4,0,10,2,1,0,0,1,1,Hybrid,4,4,4,3,Heard of but not used,Noticeably better,15,33,56,109,Annual membership,3,3,4,4,4,4,4,4,4,Limited local availability,Maybe,Convenience-Driven Casual Owner,No,3.4,3.88,3.75,3.33,4.0,4.0,3.78,3.5,44.5
R1846,30-39,Male,Full-time,USD 10000-19999,Dog,1-3 years,Frequently (5-10/yr),Personal holiday,0,1,0,0,1,0,413,5,5,4,4,5,No - no near-term need,2,2,3,3,5,5,4,5,5,4,4,4,4,2,2,1,4,0,2,0,Home-based caretaker,4,4,2,5,Heard of but not used,Significantly better,27,46,68,120,Annual membership,3,4,5,4,3,4,5,4,5,Inconsistent quality,No,Busy Working Professional,No,4.6,4.5,3.75,4.0,3.67,4.67,4.11,2.5,57.0
R1847,40-49,Male,Full-time,USD 20000+,Dog,4-7 years,Occasionally (2-4/yr),Long working hours,1,1,1,1,1,0,348,4,5,5,5,4,Yes - confirmed,2,2,3,4,4,4,4,4,4,4,5,5,3,0,0,1,9,0,2,0,Home-based caretaker,4,4,3,5,Heard of but not used,Noticeably better,42,49,76,120,Monthly subscription,4,4,5,4,3,5,5,4,4,Inconsistent quality,Maybe,Anxious Premium Pet Parent,No,4.6,4.25,4.0,4.33,4.0,4.33,4.22,2.75,62.5
R1848,30-39,Male,Part-time,USD 5000-9999,Dog,7+ years,Occasionally (2-4/yr),Work travel,1,1,0,0,1,0,494,5,3,5,5,4,Yes - confirmed,4,1,3,2,5,4,4,4,5,4,4,5,2,1,3,1,0,0,8,0,Professional facility,4,4,3,5,Heard of but not used,Noticeably better,41,54,74,82,Annual membership,5,5,4,3,5,4,4,5,5,Inconsistent quality,Yes,Anxious Premium Pet Parent,No,4.4,4.38,4.0,4.67,4.0,4.67,4.44,2.5,64.0
R1849,30-39,Male,Student,USD 5000-9999,Cat,< 1 year,Occasionally (2-4/yr),Work travel,0,0,1,0,0,0,202,5,4,4,4,4,Maybe - possible,2,3,4,3,5,4,4,4,4,3,3,3,0,2,8,0,1,1,2,1,Home-based caretaker,4,5,5,3,Yes - aware and used,Marginally better,30,36,49,112,Freemium,4,4,4,4,3,4,4,3,4,Unknown caretaker trust,Maybe,Convenience-Driven Casual Owner,No,4.2,3.75,4.25,4.0,3.67,3.67,3.78,3.0,42.5
R1850,30-39,Female,Full-time,USD 10000-19999,Cat,7+ years,Very frequently (>10/yr),Work travel,0,1,0,1,1,0,491,5,5,5,4,4,Maybe - possible,2,3,2,4,5,5,4,4,5,4,4,5,4,1,1,3,1,1,4,0,Hybrid,4,4,4,4,Yes - aware and used,Significantly better,41,58,91,112,Annual membership,4,5,4,4,4,3,4,5,4,Unknown caretaker trust,Yes,Anxious Premium Pet Parent,No,4.6,4.5,4.0,4.33,3.67,4.33,4.11,2.75,74.5
R1851,40-49,Female,Part-time,USD 10000-19999,Dog,< 1 year,Rarely (≤1/yr),Personal holiday,1,0,1,0,0,0,244,3,3,3,4,3,Yes - confirmed,4,3,3,3,4,3,4,4,4,3,3,3,0,4,3,1,0,1,0,6,Home-based caretaker,3,4,3,3,Yes - aware and used,Noticeably better,18,38,48,68,Monthly subscription,4,4,4,3,4,4,3,4,3,Limited local availability,Yes,Convenience-Driven Casual Owner,No,3.2,3.5,3.25,4.0,3.67,3.33,3.67,3.25,43.0
R1852,22-29,Prefer not to say,Full-time,USD 5000-9999,Cat,1-3 years,Occasionally (2-4/yr),Long working hours,1,1,1,1,1,0,316,5,3,4,5,5,Maybe - possible,4,2,2,3,5,5,4,5,3,5,4,5,6,1,1,5,0,0,2,0,No preference,3,4,3,5,Yes - aware and used,Noticeably better,30,35,47,76,Annual membership,5,4,5,4,4,4,5,4,5,Data privacy concern,No,Anxious Premium Pet Parent,No,4.4,4.5,3.75,4.67,4.0,4.67,4.44,2.75,41.0
R1853,22-29,Male,Student,Below USD 2000,Dog,1-3 years,Frequently (5-10/yr),Medical/family emergency,1,0,0,0,1,0,213,3,4,3,3,4,No - no near-term need,3,5,3,4,4,3,3,3,3,3,4,4,2,0,3,0,2,2,3,3,Hybrid,3,5,3,3,Heard of but not used,Would not switch,16,24,50,100,Pay-per-booking,3,3,3,2,3,3,3,4,4,No significant barrier,No,Budget-Sensitive Occasional User,No,3.4,3.38,3.5,3.0,2.67,3.67,3.11,3.75,37.0
R1854,50-59,Male,Retired,USD 5000-9999,Dog,1-3 years,Rarely (≤1/yr),Medical/family emergency,0,1,0,0,1,0,182,3,3,3,4,4,Maybe - possible,4,4,2,3,4,4,3,4,4,4,4,4,5,5,0,0,1,0,3,1,Home-based caretaker,3,3,2,3,Yes - aware and used,Not applicable,18,30,62,101,Pay-per-booking,3,2,3,3,3,2,2,4,4,Unknown caretaker trust,Maybe,Trust-Sceptical Non-Adopter,No,3.4,3.88,2.75,2.67,2.67,3.33,2.89,3.25,46.0
R1855,30-39,Male,Self-employed,USD 10000-19999,Dog,1-3 years,Frequently (5-10/yr),Long working hours,0,1,0,1,1,0,294,5,5,5,5,4,Maybe - possible,2,3,2,4,5,4,4,5,4,4,5,5,4,1,3,3,1,0,3,0,Hybrid,4,3,3,4,Heard of but not used,Marginally better,49,60,84,129,Freemium,4,5,5,4,5,4,5,4,5,Data privacy concern,Maybe,Anxious Premium Pet Parent,No,4.8,4.5,3.5,4.67,4.33,4.67,4.56,2.75,72.0
R1856,30-39,Male,Self-employed,USD 2000-4999,Dog,1-3 years,Rarely (≤1/yr),Work travel,0,1,0,1,1,0,580,3,5,5,5,4,No - no near-term need,2,2,3,2,5,5,5,4,5,5,5,5,1,0,1,1,1,3,6,2,Professional facility,4,4,4,4,Heard of but not used,Not applicable,59,74,91,112,Monthly subscription,4,5,4,4,5,5,5,5,5,Unknown caretaker trust,Yes,Anxious Premium Pet Parent,No,4.4,4.88,4.0,4.33,4.67,5.0,4.67,2.25,82.5
R1857,22-29,Male,Part-time,USD 5000-9999,Cat,4-7 years,Frequently (5-10/yr),Long working hours,0,1,1,0,1,0,439,4,4,5,5,5,Maybe - possible,3,1,3,2,5,5,4,4,4,5,5,5,4,1,5,4,0,1,0,0,Hybrid,3,4,3,3,Not aware,Marginally better,50,64,91,116,Monthly subscription,4,5,5,5,4,4,4,4,4,Unknown caretaker trust,Yes,Anxious Premium Pet Parent,No,4.6,4.62,3.25,4.67,4.33,4.0,4.33,2.25,77.5
R1858,60 or above,Female,Full-time,USD 10000-19999,Rabbit/small mammal,7+ years,Rarely (≤1/yr),Personal holiday,0,0,0,1,0,0,237,4,5,3,4,3,Yes - confirmed,3,3,3,3,4,4,4,3,5,3,4,3,1,3,1,3,4,2,0,1,Home-based caretaker,3,2,3,4,Yes - aware and used,Would not switch,11,24,49,81,Freemium,3,1,3,2,3,3,3,3,4,Inconsistent quality,No,Trust-Sceptical Non-Adopter,No,3.8,3.75,3.0,2.33,2.67,3.33,2.78,3.0,36.5
R1859,22-29,Male,Self-employed,USD 20000+,Dog,< 1 year,Frequently (5-10/yr),Personal holiday,1,1,0,0,0,0,452,5,4,4,4,4,Maybe - possible,3,2,2,2,4,5,5,5,4,5,5,5,6,4,2,1,1,0,1,0,Home-based caretaker,3,5,5,4,Heard of but not used,Noticeably better,45,51,62,93,Annual membership,5,4,4,4,4,5,5,4,4,Unknown caretaker trust,Yes,Anxious Premium Pet Parent,No,4.2,4.75,4.25,4.33,4.33,4.33,4.33,2.25,56.5
R1860,40-49,Female,Full-time,USD 2000-4999,Cat,7+ years,Frequently (5-10/yr),Work travel,0,1,1,0,0,0,280,3,4,4,5,4,Yes - confirmed,3,3,3,3,4,5,4,5,4,5,3,4,0,9,0,0,4,0,2,0,No preference,3,5,4,4,Heard of but not used,Significantly better,33,40,70,101,Annual membership,5,5,5,3,4,4,5,4,5,Limited local availability,Yes,Busy Working Professional,No,4.0,4.25,4.0,5.0,3.67,4.67,4.44,3.0,55.0
R1861,40-49,Male,Student,USD 5000-9999,Dog,1-3 years,Occasionally (2-4/yr),Personal holiday,1,1,0,0,1,0,136,3,3,4,3,4,Maybe - possible,3,5,4,5,4,4,3,3,3,4,4,2,4,1,2,0,7,0,0,1,Professional facility,5,3,4,5,Yes - aware and used,Significantly better,17,22,47,59,Monthly subscription,3,4,4,2,3,4,5,4,3,Limited local availability,No,Budget-Sensitive Occasional User,No,3.4,3.38,4.25,3.67,3.0,4.0,3.56,4.25,34.5
R1862,22-29,Female,Part-time,USD 10000-19999,Dog,1-3 years,Occasionally (2-4/yr),Personal holiday,0,0,0,0,1,0,222,5,3,3,4,4,Maybe - possible,3,3,3,3,4,3,3,3,3,3,3,4,2,2,2,1,4,0,4,0,Hybrid,3,4,2,3,Not aware,Marginally better,21,34,59,83,Freemium,3,4,4,4,4,4,4,4,4,Limited local availability,Maybe,Convenience-Driven Casual Owner,No,3.8,3.25,3.0,3.67,4.0,4.0,3.89,3.0,46.5
R1863,50-59,Male,Self-employed,USD 5000-9999,Cat,7+ years,Frequently (5-10/yr),Long working hours,1,0,0,0,0,0,205,4,3,3,3,4,No - no near-term need,3,3,3,3,4,3,4,4,4,3,3,4,1,2,3,1,3,4,0,1,Hybrid,4,3,4,4,Yes - aware and used,Marginally better,22,42,65,111,Pay-per-booking,3,4,3,4,3,4,4,4,4,No significant barrier,Yes,Convenience-Driven Casual Owner,No,3.4,3.62,3.75,3.33,3.67,4.0,3.67,3.0,53.5
R1864,30-39,Female,Full-time,USD 2000-4999,Cat,< 1 year,Occasionally (2-4/yr),Personal holiday,0,1,1,1,1,0,180,3,3,3,4,3,Maybe - possible,4,3,4,5,4,3,2,4,3,5,4,4,1,8,1,0,1,1,2,1,Home-based caretaker,3,4,4,3,Yes - aware and used,Not applicable,4,20,34,45,Annual membership,2,3,3,3,2,3,4,3,3,Limited local availability,Yes,Budget-Sensitive Occasional User,No,3.2,3.62,3.5,2.67,2.67,3.33,2.89,4.0,27.0
R1865,22-29,Female,Full-time,USD 20000+,Dog,4-7 years,Occasionally (2-4/yr),Long working hours,0,1,0,0,1,0,297,5,3,4,4,4,No - no near-term need,4,2,3,3,4,3,4,4,4,4,4,4,2,1,2,4,1,0,5,0,Professional facility,5,4,4,4,Not aware,Noticeably better,39,45,63,88,Monthly subscription,5,4,4,4,4,5,5,4,5,Price too high,Maybe,Busy Working Professional,No,4.0,3.88,4.25,4.33,4.33,4.67,4.44,3.0,54.0
R1866,22-29,Male,Full-time,USD 10000-19999,Cat,4-7 years,Very frequently (>10/yr),Long working hours,0,0,0,0,1,0,108,5,4,3,3,3,Yes - confirmed,2,4,4,3,4,4,4,4,5,3,4,3,1,3,2,1,2,2,2,2,Home-based caretaker,4,4,3,3,Heard of but not used,Significantly better,22,30,44,56,Pay-per-booking,4,3,5,4,3,4,4,4,4,Data privacy concern,No,Convenience-Driven Casual Owner,No,3.6,3.88,3.5,4.0,3.67,4.0,3.89,3.25,37.0
R1867,50-59,Male,Self-employed,Below USD 2000,Dog,4-7 years,Rarely (≤1/yr),Personal holiday,0,0,0,0,1,0,30,3,4,3,4,3,Maybe - possible,4,4,4,4,4,3,2,3,4,4,4,3,0,4,1,0,3,0,4,3,Hybrid,3,4,3,3,Heard of but not used,Marginally better,14,21,46,58,Annual membership,3,3,3,4,3,4,4,2,3,Price too high,Maybe,Budget-Sensitive Occasional User,No,3.4,3.38,3.25,3.0,3.67,3.0,3.22,4.0,33.5
R1868,30-39,Male,Full-time,USD 5000-9999,Dog,7+ years,Very frequently (>10/yr),Long working hours,0,1,0,0,1,0,240,4,3,4,5,4,Maybe - possible,3,2,4,3,5,3,5,4,3,4,4,3,8,2,2,0,0,1,2,0,Hybrid,4,5,4,4,Heard of but not used,Noticeably better,32,40,73,120,Monthly subscription,4,5,5,4,4,4,5,5,3,No significant barrier,Yes,Busy Working Professional,No,4.0,3.88,4.25,4.67,4.0,4.33,4.33,3.0,56.5
R1869,30-39,Male,Student,USD 2000-4999,Dog,7+ years,Very frequently (>10/yr),Long working hours,1,0,0,0,1,0,340,5,4,4,4,3,Yes - confirmed,4,3,1,4,4,3,3,5,3,4,4,4,0,4,5,0,2,0,4,0,Home-based caretaker,1,3,2,2,Heard of but not used,Significantly better,20,32,61,98,Freemium,3,3,4,4,3,3,3,3,3,No significant barrier,No,Trust-Sceptical Non-Adopter,No,4.0,3.75,2.0,3.33,3.33,3.0,3.22,3.0,46.5
R1870,40-49,Male,Part-time,USD 20000+,Cat,1-3 years,Occasionally (2-4/yr),Work travel,1,0,0,0,1,0,427,4,5,4,5,4,Yes - confirmed,4,1,2,2,5,5,4,5,4,4,5,5,4,2,6,0,1,0,2,0,Home-based caretaker,3,4,4,3,Not aware,Noticeably better,51,60,72,122,Annual membership,4,5,5,4,4,4,4,5,4,Unknown caretaker trust,Maybe,Anxious Premium Pet Parent,No,4.4,4.62,3.5,4.67,4.0,4.33,4.33,2.25,66.0
R1871,22-29,Female,Full-time,Prefer not to disclose,Bird,7+ years,Never,Personal holiday,0,0,0,1,1,0,91,4,3,5,3,2,No - no near-term need,3,3,2,3,2,3,4,3,3,4,4,4,0,7,0,0,2,1,4,1,Home-based caretaker,2,3,2,3,Heard of but not used,Significantly better,13,30,46,94,Monthly subscription,3,2,3,2,3,2,3,4,3,Unknown caretaker trust,Maybe,Trust-Sceptical Non-Adopter,No,3.4,3.38,2.5,2.67,2.33,3.33,2.78,2.75,38.0
R1872,30-39,Female,Full-time,USD 10000-19999,Cat,4-7 years,Very frequently (>10/yr),Personal holiday,0,0,0,0,1,0,525,5,4,5,5,4,No - no near-term need,3,2,3,3,5,4,5,5,5,4,4,5,4,3,1,1,3,1,2,0,Hybrid,3,5,4,3,Not aware,Not applicable,50,60,72,102,Corporate benefit,4,5,5,4,5,4,5,4,5,Unknown caretaker trust,Yes,Anxious Premium Pet Parent,No,4.6,4.62,3.75,4.67,4.33,4.67,4.56,2.75,66.0
R1873,30-39,Male,Self-employed,USD 2000-4999,Dog,4-7 years,Occasionally (2-4/yr),Personal holiday,0,1,1,0,0,0,140,4,3,4,4,4,No - no near-term need,3,2,3,4,4,4,3,4,4,4,4,4,4,1,1,0,3,5,1,0,Home-based caretaker,5,4,3,3,Yes - aware and used,Significantly better,18,38,70,101,Monthly subscription,4,4,4,4,4,4,4,4,4,Unknown caretaker trust,Yes,Convenience-Driven Casual Owner,No,3.8,3.88,3.75,4.0,4.0,4.0,4.0,3.0,54.0
R1874,40-49,Female,Self-employed,USD 10000-19999,Cat,1-3 years,Occasionally (2-4/yr),Personal holiday,0,1,0,0,0,0,270,3,4,3,4,4,No - no near-term need,4,3,4,4,4,3,4,3,3,4,3,4,2,1,3,0,1,0,7,1,Professional facility,4,4,4,4,Heard of but not used,Marginally better,32,42,61,72,Pay-per-booking,4,4,4,4,2,5,5,4,4,Limited local availability,No,Convenience-Driven Casual Owner,No,3.6,3.5,4.0,4.0,3.67,4.33,4.0,3.75,51.5
R1875,22-29,Female,Full-time,USD 20000+,Cat,7+ years,Frequently (5-10/yr),Personal holiday,0,0,0,0,1,1,371,4,5,4,4,4,Maybe - possible,3,4,2,2,5,4,4,5,3,3,4,4,7,1,3,4,0,0,0,0,Professional facility,5,5,3,5,Yes - aware and used,Noticeably better,37,45,66,80,Annual membership,4,4,5,4,4,4,4,5,4,Data privacy concern,Yes,Busy Working Professional,No,4.2,4.0,4.5,4.33,4.0,4.33,4.22,2.75,55.5
R1876,40-49,Female,Full-time,USD 10000-19999,Cat,1-3 years,Rarely (≤1/yr),Personal holiday,0,0,0,0,1,0,493,4,4,4,5,4,Maybe - possible,1,1,1,1,5,4,5,4,4,5,4,5,1,3,1,0,4,2,4,0,Home-based caretaker,4,4,4,4,Yes - aware and used,Marginally better,40,52,66,103,Monthly subscription,5,4,5,4,4,4,4,4,5,No significant barrier,Yes,Anxious Premium Pet Parent,No,4.2,4.5,4.0,4.67,4.0,4.33,4.33,1.0,59.0
R1877,22-29,Prefer not to say,Self-employed,USD 5000-9999,Other,1-3 years,Occasionally (2-4/yr),Other,0,1,1,1,0,0,330,4,5,5,5,4,No - no near-term need,4,2,2,3,4,5,5,5,5,5,4,4,6,1,1,0,2,2,2,1,Home-based caretaker,3,4,5,4,Yes - aware and used,Noticeably better,48,58,78,116,Monthly subscription,3,4,4,4,4,3,4,5,5,Unknown caretaker trust,No,Anxious Premium Pet Parent,No,4.6,4.62,4.0,3.67,3.67,4.67,4.0,2.75,68.0
